date,signal,long_leg,short_leg,zscore,window_id,selected_pair
2020-02-27,EXIT,-,-,0.35686126933899576,W19,MSFT-ORCL
2020-06-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.3745388125186833,W19,MSFT-ORCL
2020-07-23,EXIT,-,-,0.46471394619085865,W19,MSFT-ORCL
2020-08-03,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.1675452577092473,W19,MSFT-ORCL
2020-09-09,EXIT,-,-,-0.3893852557305751,W19,MSFT-ORCL
2020-09-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.68545165608636,W19,MSFT-ORCL
2020-10-12,EXIT,-,-,-0.44050458978646656,W19,MSFT-ORCL
2020-12-18,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.2552981061047186,W19,MSFT-ORCL
2021-01-20,EXIT,-,-,0.24615499287686676,W19,MSFT-ORCL
2021-03-08,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.4585145153552133,W19,MSFT-ORCL
2021-03-11,EXIT,-,-,-0.3244796430760278,W19,MSFT-ORCL
2021-10-11,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.009438370574491,W19,MSFT-ORCL
2021-12-10,EXIT,-,-,-0.2861223673480256,W19,MSFT-ORCL
2022-04-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.2602658521124455,W19,MSFT-ORCL
2022-05-06,EXIT,-,-,0.4989010774728821,W19,MSFT-ORCL
2022-06-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.8773377256797077,W19,MSFT-ORCL
2022-06-17,EXIT,-,-,-0.4725102907060499,W19,MSFT-ORCL
2022-07-21,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0856347765774887,W19,MSFT-ORCL
2022-08-03,EXIT,-,-,-0.37220381748036957,W19,MSFT-ORCL
2022-09-02,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.1655345545100055,W19,MSFT-ORCL
2022-09-16,EXIT,-,-,-0.45422206123872655,W19,MSFT-ORCL
2022-09-28,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.1431498702194802,W19,MSFT-ORCL
2022-10-10,EXIT,-,-,0.4694642938987652,W19,MSFT-ORCL
2022-10-21,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.485031532324047,W19,MSFT-ORCL
2022-12-13,EXIT,-,-,-0.28803668879856903,W19,MSFT-ORCL
2023-01-05,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.3292216635318193,W19,MSFT-ORCL
2023-02-02,EXIT,-,-,0.1985391992923452,W19,MSFT-ORCL
2023-03-15,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.242246494951342,W19,MSFT-ORCL
2023-04-05,EXIT,-,-,0.4198179438379017,W19,MSFT-ORCL
2023-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.9897882097154036,W19,MSFT-ORCL
2023-07-06,EXIT,-,-,-0.4756356643195216,W19,MSFT-ORCL
2023-09-06,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0268408466253365,W19,MSFT-ORCL
2023-09-20,EXIT,-,-,-0.008325943356297858,W19,MSFT-ORCL
2023-10-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.420742715660331,W19,MSFT-ORCL
2024-02-01,EXIT,-,-,0.260108601793599,W19,MSFT-ORCL
2024-03-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-4.691547142198711,W19,MSFT-ORCL
2024-04-09,EXIT,-,-,-0.47682143626444246,W19,MSFT-ORCL
2024-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-4.133520808335997,W19,MSFT-ORCL
2024-12-02,EXIT,-,-,-0.26786099461522245,W19,MSFT-ORCL
2024-12-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.2099388733967973,W19,MSFT-ORCL
2025-01-21,EXIT,-,-,0.24924281747675486,W19,MSFT-ORCL
2025-04-08,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0639699548031607,W19,MSFT-ORCL
2025-05-13,EXIT,-,-,0.4748374739540179,W19,MSFT-ORCL
2025-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.420992485588959,W19,MSFT-ORCL
2025-08-19,EXIT,-,-,-0.43158152787527976,W19,MSFT-ORCL
2025-09-10,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-5.6571147420495,W19,MSFT-ORCL
2025-10-20,EXIT,-,-,-0.2777215702918799,W19,MSFT-ORCL
2026-01-28,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0185863250030183,W19,MSFT-ORCL
2026-02-13,EXIT,-,-,0.1543034874360562,W19,MSFT-ORCL
2026-04-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.166890980411437,W19,MSFT-ORCL
2026-04-28,EXIT,-,-,0.057599029181630367,W19,MSFT-ORCL
2026-05-04,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.3730651237026645,W19,MSFT-ORCL
2016-04-22,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.3505352113937423,W20,MSFT-ORCL
2016-05-25,EXIT,-,-,-0.3439369370243045,W20,MSFT-ORCL
2016-07-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.4400210625289005,W20,MSFT-ORCL
2016-11-10,EXIT,-,-,0.1391359023097428,W20,MSFT-ORCL
2016-12-16,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.3292195546581986,W20,MSFT-ORCL
2017-01-20,EXIT,-,-,0.2176531110781025,W20,MSFT-ORCL
2017-03-16,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.331438833400477,W20,MSFT-ORCL
2017-04-21,EXIT,-,-,-0.3870628381517669,W20,MSFT-ORCL
2017-06-02,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.077204303395298,W20,MSFT-ORCL
2017-06-20,EXIT,-,-,0.2691425885326993,W20,MSFT-ORCL
2017-06-22,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.0941816569223315,W20,MSFT-ORCL
2017-07-31,EXIT,-,-,-0.4824137607136321,W20,MSFT-ORCL
2017-09-15,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.530250121765076,W20,MSFT-ORCL
2018-03-06,EXIT,-,-,0.20796895320840078,W20,MSFT-ORCL
2018-03-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,4.799506877663797,W20,MSFT-ORCL
2018-07-11,EXIT,-,-,0.18848792635985698,W20,MSFT-ORCL
2018-10-24,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.154350127737697,W20,MSFT-ORCL
2018-10-25,EXIT,-,-,-0.16530753908081214,W20,MSFT-ORCL
2018-10-30,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.3055420977080137,W20,MSFT-ORCL
2018-11-26,EXIT,-,-,-0.3509605709164004,W20,MSFT-ORCL
2019-01-29,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.076061832075234,W20,MSFT-ORCL
2019-02-26,EXIT,-,-,-0.40404427254436803,W20,MSFT-ORCL
2019-04-25,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.4455560631050846,W20,MSFT-ORCL
2019-06-25,EXIT,-,-,0.4034353073834134,W20,MSFT-ORCL
2019-08-09,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0360968680265987,W20,MSFT-ORCL
2019-09-10,EXIT,-,-,-0.08395662012782129,W20,MSFT-ORCL
2019-12-03,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.181156310436008,W20,MSFT-ORCL
2020-02-27,EXIT,-,-,0.35686126933899553,W20,MSFT-ORCL
2020-06-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.3745388125186806,W20,MSFT-ORCL
2020-07-23,EXIT,-,-,0.4647139461908576,W20,MSFT-ORCL
2020-08-03,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.1675452577092416,W20,MSFT-ORCL
2020-09-09,EXIT,-,-,-0.38938525573057364,W20,MSFT-ORCL
2020-09-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.6854516560863515,W20,MSFT-ORCL
2020-10-12,EXIT,-,-,-0.44050458978646606,W20,MSFT-ORCL
2020-12-18,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.255298106104713,W20,MSFT-ORCL
2021-01-20,EXIT,-,-,0.24615499287686635,W20,MSFT-ORCL
2021-03-08,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.458514515355211,W20,MSFT-ORCL
2021-03-11,EXIT,-,-,-0.3244796430760275,W20,MSFT-ORCL
2021-10-11,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.009438370574486,W20,MSFT-ORCL
2021-12-10,EXIT,-,-,-0.28612236734802543,W20,MSFT-ORCL
2022-04-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.260265852112436,W20,MSFT-ORCL
2022-05-06,EXIT,-,-,0.49890107747288037,W20,MSFT-ORCL
2022-06-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.877337725679694,W20,MSFT-ORCL
2022-06-17,EXIT,-,-,-0.4725102907060477,W20,MSFT-ORCL
2022-07-21,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0856347765774776,W20,MSFT-ORCL
2022-08-03,EXIT,-,-,-0.3722038174803682,W20,MSFT-ORCL
2022-09-02,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.1655345545099975,W20,MSFT-ORCL
2022-09-16,EXIT,-,-,-0.4542220612387251,W20,MSFT-ORCL
2022-09-28,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.1431498702194727,W20,MSFT-ORCL
2022-10-10,EXIT,-,-,0.46946429389876393,W20,MSFT-ORCL
2022-10-21,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.4850315323240406,W20,MSFT-ORCL
2022-12-13,EXIT,-,-,-0.2880366887985689,W20,MSFT-ORCL
2023-01-05,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.3292216635318175,W20,MSFT-ORCL
2023-02-02,EXIT,-,-,0.19853919929234504,W20,MSFT-ORCL
2023-03-15,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.242246494951339,W20,MSFT-ORCL
2023-04-05,EXIT,-,-,0.4198179438379014,W20,MSFT-ORCL
2023-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.9897882097153934,W20,MSFT-ORCL
2023-07-06,EXIT,-,-,-0.4756356643195211,W20,MSFT-ORCL
2023-09-06,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0268408466253294,W20,MSFT-ORCL
2023-09-20,EXIT,-,-,-0.008325943356297837,W20,MSFT-ORCL
2023-10-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.4207427156603276,W20,MSFT-ORCL
2024-02-01,EXIT,-,-,0.26010860179359874,W20,MSFT-ORCL
2024-03-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-4.69154714219868,W20,MSFT-ORCL
2024-04-09,EXIT,-,-,-0.4768214362644415,W20,MSFT-ORCL
2024-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-4.133520808335972,W20,MSFT-ORCL
2024-12-02,EXIT,-,-,-0.2678609946152223,W20,MSFT-ORCL
2024-12-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.209938873396796,W20,MSFT-ORCL
2025-01-21,EXIT,-,-,0.24924281747675475,W20,MSFT-ORCL
2025-04-08,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.06396995480316,W20,MSFT-ORCL
2025-05-13,EXIT,-,-,0.47483747395401776,W20,MSFT-ORCL
2025-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.4209924855889553,W20,MSFT-ORCL
2025-08-19,EXIT,-,-,-0.43158152787527965,W20,MSFT-ORCL
2025-09-10,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-5.657114742049497,W20,MSFT-ORCL
2025-10-20,EXIT,-,-,-0.2777215702918798,W20,MSFT-ORCL
2026-01-28,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0185863250030174,W20,MSFT-ORCL
2026-02-13,EXIT,-,-,0.15430348743605604,W20,MSFT-ORCL
2026-04-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.1668909804114307,W20,MSFT-ORCL
2026-04-28,EXIT,-,-,0.057599029181630276,W20,MSFT-ORCL
2026-05-04,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.37306512370266,W20,MSFT-ORCL
2017-06-02,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0772043033951957,W21,MSFT-ORCL
2017-06-20,EXIT,-,-,0.2691425885326869,W21,MSFT-ORCL
2017-06-22,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.0941816569222023,W21,MSFT-ORCL
2017-07-31,EXIT,-,-,-0.4824137607136256,W21,MSFT-ORCL
2017-09-15,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.530250121764979,W21,MSFT-ORCL
2018-03-06,EXIT,-,-,0.20796895320839098,W21,MSFT-ORCL
2018-03-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,4.799506877663352,W21,MSFT-ORCL
2018-07-11,EXIT,-,-,0.18848792635985281,W21,MSFT-ORCL
2018-10-24,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.1543501277374513,W21,MSFT-ORCL
2018-10-25,EXIT,-,-,-0.16530753908079973,W21,MSFT-ORCL
2018-10-30,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.3055420977076966,W21,MSFT-ORCL
2018-11-26,EXIT,-,-,-0.350960570916387,W21,MSFT-ORCL
2019-01-29,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0760618320751614,W21,MSFT-ORCL
2019-02-26,EXIT,-,-,-0.40404427254436054,W21,MSFT-ORCL
2019-04-25,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.445556063105013,W21,MSFT-ORCL
2019-06-25,EXIT,-,-,0.4034353073834062,W21,MSFT-ORCL
2019-08-09,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0360968680265232,W21,MSFT-ORCL
2019-09-10,EXIT,-,-,-0.08395662012782004,W21,MSFT-ORCL
2019-12-03,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.1811563104359193,W21,MSFT-ORCL
2020-02-27,EXIT,-,-,0.3568612693389933,W21,MSFT-ORCL
2020-06-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.3745388125186517,W21,MSFT-ORCL
2020-07-23,EXIT,-,-,0.4647139461908464,W21,MSFT-ORCL
2020-08-03,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.167545257709182,W21,MSFT-ORCL
2020-09-09,EXIT,-,-,-0.389385255730559,W21,MSFT-ORCL
2020-09-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.685451656086264,W21,MSFT-ORCL
2020-10-12,EXIT,-,-,-0.4405045897864611,W21,MSFT-ORCL
2020-12-18,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.2552981061046555,W21,MSFT-ORCL
2021-01-20,EXIT,-,-,0.24615499287686216,W21,MSFT-ORCL
2021-03-08,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.458514515355186,W21,MSFT-ORCL
2021-03-11,EXIT,-,-,-0.3244796430760246,W21,MSFT-ORCL
2021-10-11,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0094383705744354,W21,MSFT-ORCL
2021-12-10,EXIT,-,-,-0.28612236734802315,W21,MSFT-ORCL
2022-04-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.260265852112343,W21,MSFT-ORCL
2022-05-06,EXIT,-,-,0.49890107747287066,W21,MSFT-ORCL
2022-06-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.8773377256795496,W21,MSFT-ORCL
2022-06-17,EXIT,-,-,-0.4725102907060254,W21,MSFT-ORCL
2022-07-21,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0856347765773626,W21,MSFT-ORCL
2022-08-03,EXIT,-,-,-0.3722038174803622,W21,MSFT-ORCL
2022-09-02,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.165534554509915,W21,MSFT-ORCL
2022-09-16,EXIT,-,-,-0.4542220612387105,W21,MSFT-ORCL
2022-09-28,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.1431498702193963,W21,MSFT-ORCL
2022-10-10,EXIT,-,-,0.46946429389874417,W21,MSFT-ORCL
2022-10-21,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.4850315323239776,W21,MSFT-ORCL
2022-12-13,EXIT,-,-,-0.28803668879856803,W21,MSFT-ORCL
2023-01-05,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.3292216635318024,W21,MSFT-ORCL
2023-02-02,EXIT,-,-,0.19853919929234343,W21,MSFT-ORCL
2023-03-15,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.2422464949513117,W21,MSFT-ORCL
2023-04-05,EXIT,-,-,0.41981794383789767,W21,MSFT-ORCL
2023-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.989788209715281,W21,MSFT-ORCL
2023-07-06,EXIT,-,-,-0.47563566431952015,W21,MSFT-ORCL
2023-09-06,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0268408466252534,W21,MSFT-ORCL
2023-09-20,EXIT,-,-,-0.008325943356297624,W21,MSFT-ORCL
2023-10-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.4207427156602908,W21,MSFT-ORCL
2024-02-01,EXIT,-,-,0.26010860179359574,W21,MSFT-ORCL
2024-03-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-4.691547142198361,W21,MSFT-ORCL
2024-04-09,EXIT,-,-,-0.4768214362644323,W21,MSFT-ORCL
2024-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-4.1335208083357164,W21,MSFT-ORCL
2024-12-02,EXIT,-,-,-0.26786099461522206,W21,MSFT-ORCL
2024-12-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.2099388733967715,W21,MSFT-ORCL
2025-01-21,EXIT,-,-,0.24924281747675303,W21,MSFT-ORCL
2025-04-08,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.063969954803142,W21,MSFT-ORCL
2025-05-13,EXIT,-,-,0.4748374739540152,W21,MSFT-ORCL
2025-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.4209924855889002,W21,MSFT-ORCL
2025-08-19,EXIT,-,-,-0.4315815278752786,W21,MSFT-ORCL
2025-09-10,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-5.657114742049452,W21,MSFT-ORCL
2025-10-20,EXIT,-,-,-0.2777215702918782,W21,MSFT-ORCL
2026-01-28,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.018586325003007,W21,MSFT-ORCL
2026-02-13,EXIT,-,-,0.15430348743605668,W21,MSFT-ORCL
2026-04-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.1668909804113796,W21,MSFT-ORCL
2026-04-28,EXIT,-,-,0.05759902918162951,W21,MSFT-ORCL
2026-05-04,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.373065123702624,W21,MSFT-ORCL
2018-03-28,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.623251337629164,W22,MSFT-ORCL
2018-07-11,EXIT,-,-,0.18848792635984643,W22,MSFT-ORCL
2018-10-24,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.1543501277368735,W22,MSFT-ORCL
2018-10-25,EXIT,-,-,-0.1653075390807487,W22,MSFT-ORCL
2018-10-30,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.305542097706987,W22,MSFT-ORCL
2018-11-26,EXIT,-,-,-0.35096057091635674,W22,MSFT-ORCL
2019-01-29,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0760618320750055,W22,MSFT-ORCL
2019-02-26,EXIT,-,-,-0.40404427254434633,W22,MSFT-ORCL
2019-04-25,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.445556063104864,W22,MSFT-ORCL
2019-06-25,EXIT,-,-,0.4034353073833928,W22,MSFT-ORCL
2019-08-09,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0360968680263456,W22,MSFT-ORCL
2019-09-10,EXIT,-,-,-0.08395662012781722,W22,MSFT-ORCL
2019-12-03,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.18115631043572,W22,MSFT-ORCL
2020-02-27,EXIT,-,-,0.3568612693389915,W22,MSFT-ORCL
2020-06-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.3745388125185865,W22,MSFT-ORCL
2020-07-23,EXIT,-,-,0.46471394619082096,W22,MSFT-ORCL
2020-08-03,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.167545257709046,W22,MSFT-ORCL
2020-09-09,EXIT,-,-,-0.38938525573052585,W22,MSFT-ORCL
2020-09-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.685451656086067,W22,MSFT-ORCL
2020-10-12,EXIT,-,-,-0.44050458978644985,W22,MSFT-ORCL
2020-12-18,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.2552981061045263,W22,MSFT-ORCL
2021-01-20,EXIT,-,-,0.24615499287685264,W22,MSFT-ORCL
2021-03-08,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.4585145153551298,W22,MSFT-ORCL
2021-03-11,EXIT,-,-,-0.324479643076022,W22,MSFT-ORCL
2021-10-11,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.009438370574299,W22,MSFT-ORCL
2021-12-10,EXIT,-,-,-0.28612236734801455,W22,MSFT-ORCL
2022-04-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.260265852112131,W22,MSFT-ORCL
2022-05-06,EXIT,-,-,0.4989010774728312,W22,MSFT-ORCL
2022-06-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.877337725679224,W22,MSFT-ORCL
2022-06-17,EXIT,-,-,-0.472510290705975,W22,MSFT-ORCL
2022-07-21,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0856347765771037,W22,MSFT-ORCL
2022-08-03,EXIT,-,-,-0.37220381748032255,W22,MSFT-ORCL
2022-09-02,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.165534554509721,W22,MSFT-ORCL
2022-09-16,EXIT,-,-,-0.45422206123867737,W22,MSFT-ORCL
2022-09-28,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.143149870219231,W22,MSFT-ORCL
2022-10-10,EXIT,-,-,0.46946429389871497,W22,MSFT-ORCL
2022-10-21,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.4850315323238417,W22,MSFT-ORCL
2022-12-13,EXIT,-,-,-0.28803668879856603,W22,MSFT-ORCL
2023-01-05,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.3292216635317624,W22,MSFT-ORCL
2023-02-02,EXIT,-,-,0.19853919929233593,W22,MSFT-ORCL
2023-03-15,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.242246494951245,W22,MSFT-ORCL
2023-04-05,EXIT,-,-,0.4198179438378891,W22,MSFT-ORCL
2023-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.989788209715052,W22,MSFT-ORCL
2023-07-06,EXIT,-,-,-0.47563566431950377,W22,MSFT-ORCL
2023-09-06,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.026840846625082,W22,MSFT-ORCL
2023-09-20,EXIT,-,-,-0.00832594335629714,W22,MSFT-ORCL
2023-10-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.4207427156602077,W22,MSFT-ORCL
2024-02-01,EXIT,-,-,0.2601086017935891,W22,MSFT-ORCL
2024-03-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-4.69154714219764,W22,MSFT-ORCL
2024-04-09,EXIT,-,-,-0.47682143626441137,W22,MSFT-ORCL
2024-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-4.13352080833514,W22,MSFT-ORCL
2024-12-02,EXIT,-,-,-0.26786099461521595,W22,MSFT-ORCL
2024-12-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.209938873396716,W22,MSFT-ORCL
2025-01-21,EXIT,-,-,0.24924281747674934,W22,MSFT-ORCL
2025-04-08,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0639699548031034,W22,MSFT-ORCL
2025-05-13,EXIT,-,-,0.4748374739540094,W22,MSFT-ORCL
2025-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.42099248558878,W22,MSFT-ORCL
2025-08-19,EXIT,-,-,-0.43158152787527726,W22,MSFT-ORCL
2025-09-10,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-5.657114742049347,W22,MSFT-ORCL
2025-10-20,EXIT,-,-,-0.2777215702918777,W22,MSFT-ORCL
2026-01-28,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0185863250029867,W22,MSFT-ORCL
2026-02-13,EXIT,-,-,0.15430348743605432,W22,MSFT-ORCL
2026-04-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.166890980411281,W22,MSFT-ORCL
2026-04-28,EXIT,-,-,0.05759902918162788,W22,MSFT-ORCL
2026-05-04,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.3730651237025553,W22,MSFT-ORCL
2019-04-25,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.445556063104732,W23,MSFT-ORCL
2019-06-25,EXIT,-,-,0.4034353073833807,W23,MSFT-ORCL
2019-08-09,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.036096868026263,W23,MSFT-ORCL
2019-09-10,EXIT,-,-,-0.08395662012781833,W23,MSFT-ORCL
2019-12-03,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.181156310435638,W23,MSFT-ORCL
2020-02-27,EXIT,-,-,0.35686126933899115,W23,MSFT-ORCL
2020-06-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.374538812518583,W23,MSFT-ORCL
2020-07-23,EXIT,-,-,0.46471394619081957,W23,MSFT-ORCL
2020-08-03,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.167545257709038,W23,MSFT-ORCL
2020-09-09,EXIT,-,-,-0.38938525573052396,W23,MSFT-ORCL
2020-09-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.6854516560860557,W23,MSFT-ORCL
2020-10-12,EXIT,-,-,-0.4405045897864492,W23,MSFT-ORCL
2020-12-18,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.255298106104519,W23,MSFT-ORCL
2021-01-20,EXIT,-,-,0.24615499287685208,W23,MSFT-ORCL
2021-03-08,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.4585145153551267,W23,MSFT-ORCL
2021-03-11,EXIT,-,-,-0.3244796430760216,W23,MSFT-ORCL
2021-10-11,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.009438370574299,W23,MSFT-ORCL
2021-12-10,EXIT,-,-,-0.2861223673480179,W23,MSFT-ORCL
2022-04-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.2602658521121195,W23,MSFT-ORCL
2022-05-06,EXIT,-,-,0.4989010774728289,W23,MSFT-ORCL
2022-06-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.877337725679205,W23,MSFT-ORCL
